customer_id,uplift_score,tipo_respuesta,fecha_calculo
XFC-02572,-0.0959,Sleeping Dog,2026-04-15
XFC-02573,-0.004,Lost Cause,2026-04-15
XFC-02574,0.016,Lost Cause,2026-04-15
XFC-02575,0.2297,Persuadible,2026-04-15
XFC-02576,-0.069,Sleeping Dog,2026-04-15
XFC-02577,0.1371,Persuadible,2026-04-15
XFC-02578,0.0997,Persuadible,2026-04-15
XFC-02579,0.0425,Sure Thing,2026-04-15
XFC-02580,0.1607,Persuadible,2026-04-15
XFC-02581,0.0498,Sure Thing,2026-04-15
XFC-02582,0.0511,Persuadible,2026-04-15
XFC-02583,0.0158,Lost Cause,2026-04-15
XFC-02584,0.1179,Persuadible,2026-04-15
XFC-02585,0.1077,Persuadible,2026-04-15
XFC-02586,-0.0301,Sleeping Dog,2026-04-15
XFC-02587,-0.0855,Sleeping Dog,2026-04-15
XFC-02588,0.0038,Lost Cause,2026-04-15
XFC-02589,-0.044,Sleeping Dog,2026-04-15
XFC-02590,0.0149,Lost Cause,2026-04-15
XFC-02591,0.119,Persuadible,2026-04-15
XFC-02592,-0.0166,Lost Cause,2026-04-15
XFC-02593,0.0166,Lost Cause,2026-04-15
XFC-02594,0.0246,Sure Thing,2026-04-15
XFC-02595,0.0879,Persuadible,2026-04-15
XFC-02596,-0.1598,Sleeping Dog,2026-04-15
XFC-02597,-0.0285,Lost Cause,2026-04-15
XFC-02598,0.0369,Sure Thing,2026-04-15
XFC-02599,0.116,Persuadible,2026-04-15
XFC-02600,-0.0194,Lost Cause,2026-04-15
XFC-02601,-0.1301,Sleeping Dog,2026-04-15
XFC-02602,0.0696,Persuadible,2026-04-15
XFC-02603,-0.0308,Sleeping Dog,2026-04-15
XFC-02604,-0.0752,Sleeping Dog,2026-04-15
XFC-02605,-0.0299,Lost Cause,2026-04-15
XFC-02606,0.0052,Lost Cause,2026-04-15
XFC-02607,-0.0284,Lost Cause,2026-04-15
XFC-02608,-0.1564,Sleeping Dog,2026-04-15
XFC-02609,0.0918,Persuadible,2026-04-15
XFC-02610,0.122,Persuadible,2026-04-15
XFC-02611,0.0721,Persuadible,2026-04-15
XFC-02612,-0.071,Sleeping Dog,2026-04-15
XFC-02613,0.0039,Lost Cause,2026-04-15
XFC-02614,0.0195,Lost Cause,2026-04-15
XFC-02615,0.0679,Persuadible,2026-04-15
XFC-02616,0.0735,Persuadible,2026-04-15
XFC-02617,-0.0387,Sleeping Dog,2026-04-15
XFC-02618,0.0266,Sure Thing,2026-04-15
XFC-02619,0.0566,Persuadible,2026-04-15
XFC-02620,0.1365,Persuadible,2026-04-15
XFC-02621,0.0764,Persuadible,2026-04-15
XFC-02622,0.0831,Persuadible,2026-04-15
XFC-02623,0.0267,Sure Thing,2026-04-15
XFC-02624,0.1328,Persuadible,2026-04-15
XFC-02625,0.0528,Persuadible,2026-04-15
XFC-02626,-0.0489,Sleeping Dog,2026-04-15
XFC-02627,0.1323,Persuadible,2026-04-15
XFC-02628,0.0758,Persuadible,2026-04-15
XFC-02629,-0.0154,Lost Cause,2026-04-15
XFC-02630,-0.0184,Lost Cause,2026-04-15
XFC-02631,0.0437,Sure Thing,2026-04-15
XFC-02632,0.0571,Persuadible,2026-04-15
XFC-02633,0.0358,Sure Thing,2026-04-15
XFC-02634,0.0449,Sure Thing,2026-04-15
XFC-02635,0.156,Persuadible,2026-04-15
XFC-02636,0.1057,Persuadible,2026-04-15
XFC-02637,0.0353,Sure Thing,2026-04-15
XFC-02638,0.0953,Persuadible,2026-04-15
XFC-02639,-0.0626,Sleeping Dog,2026-04-15
XFC-02640,0.0518,Persuadible,2026-04-15
XFC-02641,0.1647,Persuadible,2026-04-15
XFC-02642,0.0026,Lost Cause,2026-04-15
XFC-02643,-0.0478,Sleeping Dog,2026-04-15
XFC-02644,-0.0322,Sleeping Dog,2026-04-15
XFC-02645,-0.0672,Sleeping Dog,2026-04-15
XFC-02646,-0.0428,Sleeping Dog,2026-04-15
XFC-02647,-0.0096,Lost Cause,2026-04-15
XFC-02648,-0.0924,Sleeping Dog,2026-04-15
XFC-02649,0.0212,Sure Thing,2026-04-15
XFC-02650,0.0922,Persuadible,2026-04-15
XFC-02651,-0.0526,Sleeping Dog,2026-04-15
XFC-02652,0.1415,Persuadible,2026-04-15
XFC-02653,0.0609,Persuadible,2026-04-15
XFC-02654,0.1024,Persuadible,2026-04-15
XFC-02655,-0.0326,Sleeping Dog,2026-04-15
XFC-02656,0.0884,Persuadible,2026-04-15
XFC-02657,-0.0674,Sleeping Dog,2026-04-15
XFC-02658,0.0912,Persuadible,2026-04-15
XFC-02659,0.0337,Sure Thing,2026-04-15
XFC-02660,0.0643,Persuadible,2026-04-15
XFC-02661,-0.074,Sleeping Dog,2026-04-15
XFC-02662,-0.0516,Sleeping Dog,2026-04-15
XFC-02663,0.0678,Persuadible,2026-04-15
XFC-02664,-0.0559,Sleeping Dog,2026-04-15
XFC-02665,0.0571,Persuadible,2026-04-15
XFC-02666,-0.0894,Sleeping Dog,2026-04-15
XFC-02667,0.0879,Persuadible,2026-04-15
XFC-02668,-0.0786,Sleeping Dog,2026-04-15
XFC-02669,0.0642,Persuadible,2026-04-15
XFC-02670,0.0701,Persuadible,2026-04-15
XFC-02671,-0.0357,Sleeping Dog,2026-04-15
XFC-02672,0.0666,Persuadible,2026-04-15
XFC-02673,0.0408,Sure Thing,2026-04-15
XFC-02674,-0.0231,Lost Cause,2026-04-15
XFC-02675,-0.0607,Sleeping Dog,2026-04-15
XFC-02676,-0.137,Sleeping Dog,2026-04-15
XFC-02677,0.048,Sure Thing,2026-04-15
XFC-02678,-0.1052,Sleeping Dog,2026-04-15
XFC-02679,0.0276,Sure Thing,2026-04-15
XFC-02680,-0.0011,Lost Cause,2026-04-15
XFC-02681,0.0743,Persuadible,2026-04-15
XFC-02682,-0.0042,Lost Cause,2026-04-15
XFC-02683,-0.0064,Lost Cause,2026-04-15
XFC-02684,0.0785,Persuadible,2026-04-15
XFC-02685,0.0468,Sure Thing,2026-04-15
XFC-02686,0.0453,Sure Thing,2026-04-15
XFC-02687,0.0575,Persuadible,2026-04-15
XFC-02688,-0.1028,Sleeping Dog,2026-04-15
XFC-02689,0.0805,Persuadible,2026-04-15
XFC-02690,0.069,Persuadible,2026-04-15
XFC-02691,-0.0613,Sleeping Dog,2026-04-15
XFC-02692,0.0005,Lost Cause,2026-04-15
XFC-02693,0.0169,Lost Cause,2026-04-15
XFC-02694,0.0092,Lost Cause,2026-04-15
XFC-02695,0.0467,Sure Thing,2026-04-15
XFC-02696,0.1345,Persuadible,2026-04-15
XFC-02697,0.1065,Persuadible,2026-04-15
XFC-02698,-0.085,Sleeping Dog,2026-04-15
XFC-02699,0.0698,Persuadible,2026-04-15
XFC-02700,0.1263,Persuadible,2026-04-15
XFC-02701,0.0509,Persuadible,2026-04-15
XFC-02702,0.1073,Persuadible,2026-04-15
XFC-02703,0.181,Persuadible,2026-04-15
XFC-02704,0.1019,Persuadible,2026-04-15
XFC-02705,0.0399,Sure Thing,2026-04-15
XFC-02706,0.1036,Persuadible,2026-04-15
XFC-02707,0.0316,Sure Thing,2026-04-15
XFC-02708,0.0219,Sure Thing,2026-04-15
XFC-02709,-0.0081,Lost Cause,2026-04-15
XFC-02710,0.1451,Persuadible,2026-04-15
XFC-02711,-0.0455,Sleeping Dog,2026-04-15
XFC-02712,0.1426,Persuadible,2026-04-15
XFC-02713,0.06,Persuadible,2026-04-15
XFC-02714,-0.0919,Sleeping Dog,2026-04-15
XFC-02715,0.0494,Sure Thing,2026-04-15
XFC-02716,-0.148,Sleeping Dog,2026-04-15
XFC-02717,0.07,Persuadible,2026-04-15
XFC-02718,0.0908,Persuadible,2026-04-15
XFC-02719,-0.0274,Lost Cause,2026-04-15
XFC-02720,0.0299,Sure Thing,2026-04-15
XFC-02721,0.1763,Persuadible,2026-04-15
XFC-02722,-0.0205,Lost Cause,2026-04-15
XFC-02723,-0.0647,Sleeping Dog,2026-04-15
XFC-02724,0.1385,Persuadible,2026-04-15
XFC-02725,0.177,Persuadible,2026-04-15
XFC-02726,0.0203,Sure Thing,2026-04-15
XFC-02727,0.1009,Persuadible,2026-04-15
XFC-02728,0.1273,Persuadible,2026-04-15
XFC-02729,-0.0394,Sleeping Dog,2026-04-15
XFC-02730,-0.0188,Lost Cause,2026-04-15
XFC-02731,0.1185,Persuadible,2026-04-15
XFC-02732,0.1548,Persuadible,2026-04-15
XFC-02733,0.065,Persuadible,2026-04-15
XFC-02734,-0.0504,Sleeping Dog,2026-04-15
XFC-02735,0.179,Persuadible,2026-04-15
XFC-02736,-0.0225,Lost Cause,2026-04-15
XFC-02737,-0.0068,Lost Cause,2026-04-15
XFC-02738,0.0474,Sure Thing,2026-04-15
XFC-02739,0.1443,Persuadible,2026-04-15
XFC-02740,0.0883,Persuadible,2026-04-15
XFC-02741,0.0532,Persuadible,2026-04-15
XFC-02742,0.0571,Persuadible,2026-04-15
XFC-02743,0.0235,Sure Thing,2026-04-15
XFC-02744,0.0647,Persuadible,2026-04-15
XFC-02745,-0.1824,Sleeping Dog,2026-04-15
XFC-02746,-0.0037,Lost Cause,2026-04-15
XFC-02747,0.0393,Sure Thing,2026-04-15
XFC-02748,-0.0721,Sleeping Dog,2026-04-15
XFC-02749,0.0509,Persuadible,2026-04-15
XFC-02750,0.0036,Lost Cause,2026-04-15
XFC-02751,0.1604,Persuadible,2026-04-15
XFC-02752,0.1458,Persuadible,2026-04-15
XFC-02753,-0.0173,Lost Cause,2026-04-15
XFC-02754,0.0079,Lost Cause,2026-04-15
XFC-02755,0.0141,Lost Cause,2026-04-15
XFC-02756,-0.0161,Lost Cause,2026-04-15
XFC-02757,0.0356,Sure Thing,2026-04-15
XFC-02758,-0.0407,Sleeping Dog,2026-04-15
XFC-02759,-0.0704,Sleeping Dog,2026-04-15
XFC-02760,0.0698,Persuadible,2026-04-15
XFC-02761,0.0704,Persuadible,2026-04-15
XFC-02762,-0.0443,Sleeping Dog,2026-04-15
XFC-02763,0.0916,Persuadible,2026-04-15
XFC-02764,-0.0305,Sleeping Dog,2026-04-15
XFC-02765,0.0403,Sure Thing,2026-04-15
XFC-02766,0.0856,Persuadible,2026-04-15
XFC-02767,0.0173,Lost Cause,2026-04-15
XFC-02768,0.0564,Persuadible,2026-04-15
XFC-02769,-0.0213,Lost Cause,2026-04-15
XFC-02770,0.0043,Lost Cause,2026-04-15
XFC-02771,0.0035,Lost Cause,2026-04-15
XFC-02772,-0.0397,Sleeping Dog,2026-04-15
XFC-02773,0.0059,Lost Cause,2026-04-15
XFC-02774,-0.1039,Sleeping Dog,2026-04-15
XFC-02775,-0.0193,Lost Cause,2026-04-15
XFC-02776,-0.0028,Lost Cause,2026-04-15
XFC-02777,-0.0005,Lost Cause,2026-04-15
XFC-02778,0.0007,Lost Cause,2026-04-15
XFC-02779,0.0151,Lost Cause,2026-04-15
XFC-02780,0.0584,Persuadible,2026-04-15
XFC-02781,0.09,Persuadible,2026-04-15
XFC-02782,-0.032,Sleeping Dog,2026-04-15
XFC-02783,-0.0763,Sleeping Dog,2026-04-15
XFC-02784,-0.0634,Sleeping Dog,2026-04-15
XFC-02785,-0.019,Lost Cause,2026-04-15
XFC-02786,-0.0082,Lost Cause,2026-04-15
XFC-02787,-0.0416,Sleeping Dog,2026-04-15
XFC-02788,-0.0837,Sleeping Dog,2026-04-15
XFC-02789,-0.0165,Lost Cause,2026-04-15
XFC-02790,0.0345,Sure Thing,2026-04-15
XFC-02791,0.0676,Persuadible,2026-04-15
XFC-02792,-0.0246,Lost Cause,2026-04-15
XFC-02793,-0.013,Lost Cause,2026-04-15
XFC-02794,-0.0541,Sleeping Dog,2026-04-15
XFC-02795,0.0175,Lost Cause,2026-04-15
XFC-02796,-0.0479,Sleeping Dog,2026-04-15
XFC-02797,0.0659,Persuadible,2026-04-15
XFC-02798,-0.1229,Sleeping Dog,2026-04-15
XFC-02799,-0.0088,Lost Cause,2026-04-15
XFC-02800,0.0441,Sure Thing,2026-04-15
XFC-02801,0.0347,Sure Thing,2026-04-15
XFC-02802,0.2354,Persuadible,2026-04-15
XFC-02803,0.048,Sure Thing,2026-04-15
XFC-02804,-0.0603,Sleeping Dog,2026-04-15
XFC-02805,0.0124,Lost Cause,2026-04-15
XFC-02806,-0.1221,Sleeping Dog,2026-04-15
XFC-02807,0.0136,Lost Cause,2026-04-15
XFC-02808,-0.0466,Sleeping Dog,2026-04-15
XFC-02809,0.0932,Persuadible,2026-04-15
XFC-02810,-0.024,Lost Cause,2026-04-15
XFC-02811,0.0107,Lost Cause,2026-04-15
XFC-02812,-0.0308,Sleeping Dog,2026-04-15
XFC-02813,0.1591,Persuadible,2026-04-15
XFC-02814,-0.0057,Lost Cause,2026-04-15
XFC-02815,0.1666,Persuadible,2026-04-15
XFC-02816,0.0851,Persuadible,2026-04-15
XFC-02817,0.0586,Persuadible,2026-04-15
XFC-02818,0.0495,Sure Thing,2026-04-15
XFC-02819,0.0515,Persuadible,2026-04-15
XFC-02820,-0.1342,Sleeping Dog,2026-04-15
XFC-02821,-0.0023,Lost Cause,2026-04-15
XFC-02822,0.0876,Persuadible,2026-04-15
XFC-02823,0.0161,Lost Cause,2026-04-15
XFC-02824,-0.0924,Sleeping Dog,2026-04-15
XFC-02825,0.0158,Lost Cause,2026-04-15
XFC-02826,0.1563,Persuadible,2026-04-15
XFC-02827,0.1198,Persuadible,2026-04-15
XFC-02828,0.015,Lost Cause,2026-04-15
XFC-02829,0.0961,Persuadible,2026-04-15
XFC-02830,-0.0093,Lost Cause,2026-04-15
XFC-02831,-0.1163,Sleeping Dog,2026-04-15
XFC-02832,-0.054,Sleeping Dog,2026-04-15
XFC-02833,0.145,Persuadible,2026-04-15
XFC-02834,-0.0019,Lost Cause,2026-04-15
XFC-02835,0.0005,Lost Cause,2026-04-15
XFC-02836,-0.004,Lost Cause,2026-04-15
XFC-02837,0.1723,Persuadible,2026-04-15
XFC-02838,0.1501,Persuadible,2026-04-15
XFC-02839,0.1975,Persuadible,2026-04-15
XFC-02840,0.0073,Lost Cause,2026-04-15
XFC-02841,0.0436,Sure Thing,2026-04-15
XFC-02842,-0.1013,Sleeping Dog,2026-04-15
XFC-02843,0.1382,Persuadible,2026-04-15
XFC-02844,-0.0734,Sleeping Dog,2026-04-15
XFC-02845,0.0373,Sure Thing,2026-04-15
XFC-02846,-0.0678,Sleeping Dog,2026-04-15
XFC-02847,-0.0271,Lost Cause,2026-04-15
XFC-02848,-0.047,Sleeping Dog,2026-04-15
XFC-02849,-0.0286,Lost Cause,2026-04-15
XFC-02850,-0.0231,Lost Cause,2026-04-15
XFC-02851,-0.0239,Lost Cause,2026-04-15
XFC-02852,0.0867,Persuadible,2026-04-15
XFC-02853,-0.0684,Sleeping Dog,2026-04-15
XFC-02854,0.0376,Sure Thing,2026-04-15
XFC-02855,0.1174,Persuadible,2026-04-15
XFC-02856,-0.0211,Lost Cause,2026-04-15
XFC-02857,-0.0374,Sleeping Dog,2026-04-15
XFC-02858,0.0016,Lost Cause,2026-04-15
XFC-02859,0.1144,Persuadible,2026-04-15
XFC-02860,0.0355,Sure Thing,2026-04-15
XFC-02861,-0.0225,Lost Cause,2026-04-15
XFC-02862,0.0587,Persuadible,2026-04-15
XFC-02863,-0.0682,Sleeping Dog,2026-04-15
XFC-02864,0.0745,Persuadible,2026-04-15
XFC-02865,0.0527,Persuadible,2026-04-15
XFC-02866,-0.0046,Lost Cause,2026-04-15
XFC-02867,-0.0471,Sleeping Dog,2026-04-15
XFC-02868,-0.0509,Sleeping Dog,2026-04-15
XFC-02869,0.0628,Persuadible,2026-04-15
XFC-02870,0.1183,Persuadible,2026-04-15
XFC-02871,-0.031,Sleeping Dog,2026-04-15
XFC-02872,0.0567,Persuadible,2026-04-15
XFC-02873,-0.147,Sleeping Dog,2026-04-15
XFC-02874,-0.0268,Lost Cause,2026-04-15
XFC-02875,0.0175,Lost Cause,2026-04-15
XFC-02876,-0.0528,Sleeping Dog,2026-04-15
XFC-02877,-0.0549,Sleeping Dog,2026-04-15
XFC-02878,-0.0334,Sleeping Dog,2026-04-15
XFC-02879,0.0434,Sure Thing,2026-04-15
XFC-02880,0.005,Lost Cause,2026-04-15
XFC-02881,-0.1591,Sleeping Dog,2026-04-15
XFC-02882,-0.1497,Sleeping Dog,2026-04-15
XFC-02883,-0.0285,Lost Cause,2026-04-15
XFC-02884,0.0566,Persuadible,2026-04-15
XFC-02885,-0.1998,Sleeping Dog,2026-04-15
XFC-02886,-0.02,Lost Cause,2026-04-15
XFC-02887,-0.0221,Lost Cause,2026-04-15
XFC-02888,0.1311,Persuadible,2026-04-15
XFC-02889,-0.0108,Lost Cause,2026-04-15
XFC-02890,0.0506,Persuadible,2026-04-15
XFC-02891,0.0313,Sure Thing,2026-04-15
XFC-02892,-0.1504,Sleeping Dog,2026-04-15
XFC-02893,0.0815,Persuadible,2026-04-15
XFC-02894,0.0372,Sure Thing,2026-04-15
XFC-02895,0.0607,Persuadible,2026-04-15
XFC-02896,0.3341,Persuadible,2026-04-15
XFC-02897,-0.1467,Sleeping Dog,2026-04-15
XFC-02898,0.158,Persuadible,2026-04-15
XFC-02899,-0.003,Lost Cause,2026-04-15
XFC-02900,0.043,Sure Thing,2026-04-15
XFC-02901,0.0164,Lost Cause,2026-04-15
XFC-02902,-0.0139,Lost Cause,2026-04-15
XFC-02903,-0.0256,Lost Cause,2026-04-15
XFC-02904,0.0464,Sure Thing,2026-04-15
XFC-02905,-0.1014,Sleeping Dog,2026-04-15
XFC-02906,0.08,Persuadible,2026-04-15
XFC-02907,-0.0133,Lost Cause,2026-04-15
XFC-02908,-0.0704,Sleeping Dog,2026-04-15
XFC-02909,-0.016,Lost Cause,2026-04-15
XFC-02910,0.1206,Persuadible,2026-04-15
XFC-02911,-0.0228,Lost Cause,2026-04-15
XFC-02912,0.0487,Sure Thing,2026-04-15
XFC-02913,-0.0385,Sleeping Dog,2026-04-15
XFC-02914,0.0806,Persuadible,2026-04-15
XFC-02915,0.0748,Persuadible,2026-04-15
XFC-02916,0.1679,Persuadible,2026-04-15
XFC-02917,0.006,Lost Cause,2026-04-15
XFC-02918,0.0735,Persuadible,2026-04-15
XFC-02919,0.0278,Sure Thing,2026-04-15
XFC-02920,0.1237,Persuadible,2026-04-15
XFC-02921,-0.0375,Sleeping Dog,2026-04-15
XFC-02922,0.0796,Persuadible,2026-04-15
XFC-02923,0.0044,Lost Cause,2026-04-15
XFC-02924,0.0149,Lost Cause,2026-04-15
XFC-02925,0.0273,Sure Thing,2026-04-15
XFC-02926,0.0402,Sure Thing,2026-04-15
XFC-02927,0.0107,Lost Cause,2026-04-15
XFC-02928,0.0372,Sure Thing,2026-04-15
XFC-02929,0.1462,Persuadible,2026-04-15
XFC-02930,0.0988,Persuadible,2026-04-15
XFC-02931,0.0895,Persuadible,2026-04-15
XFC-02932,-0.0164,Lost Cause,2026-04-15
XFC-02933,-0.0511,Sleeping Dog,2026-04-15
XFC-02934,0.0964,Persuadible,2026-04-15
XFC-02935,0.0901,Persuadible,2026-04-15
XFC-02936,0.1378,Persuadible,2026-04-15
XFC-02937,-0.0283,Lost Cause,2026-04-15
XFC-02938,0.0016,Lost Cause,2026-04-15
XFC-02939,-0.1112,Sleeping Dog,2026-04-15
XFC-02940,-0.0114,Lost Cause,2026-04-15
XFC-02941,0.0997,Persuadible,2026-04-15
XFC-02942,-0.0173,Lost Cause,2026-04-15
XFC-02943,0.0712,Persuadible,2026-04-15
XFC-02944,0.0048,Lost Cause,2026-04-15
XFC-02945,0.0459,Sure Thing,2026-04-15
XFC-02946,-0.0718,Sleeping Dog,2026-04-15
XFC-02947,0.0268,Sure Thing,2026-04-15
XFC-02948,-0.2193,Sleeping Dog,2026-04-15
XFC-02949,0.005,Lost Cause,2026-04-15
XFC-02950,-0.1104,Sleeping Dog,2026-04-15
XFC-02951,0.1165,Persuadible,2026-04-15
XFC-02952,0.0822,Persuadible,2026-04-15
XFC-02953,0.0573,Persuadible,2026-04-15
XFC-02954,0.1417,Persuadible,2026-04-15
XFC-02955,-0.0559,Sleeping Dog,2026-04-15
XFC-02956,0.1598,Persuadible,2026-04-15
XFC-02957,0.0946,Persuadible,2026-04-15
XFC-02958,0.0011,Lost Cause,2026-04-15
XFC-02959,0.1108,Persuadible,2026-04-15
XFC-02960,-0.0685,Sleeping Dog,2026-04-15
XFC-02961,-0.046,Sleeping Dog,2026-04-15
XFC-02962,-0.0287,Lost Cause,2026-04-15
XFC-02963,-0.0223,Lost Cause,2026-04-15
XFC-02964,-0.0645,Sleeping Dog,2026-04-15
XFC-02965,0.1178,Persuadible,2026-04-15
XFC-02966,-0.0007,Lost Cause,2026-04-15
XFC-02967,0.0482,Sure Thing,2026-04-15
XFC-02968,-0.0256,Lost Cause,2026-04-15
XFC-02969,-0.1256,Sleeping Dog,2026-04-15
XFC-02970,0.0416,Sure Thing,2026-04-15
XFC-02971,-0.133,Sleeping Dog,2026-04-15
XFC-02972,0.0145,Lost Cause,2026-04-15
XFC-02973,-0.0895,Sleeping Dog,2026-04-15
XFC-02974,0.179,Persuadible,2026-04-15
XFC-02975,0.0929,Persuadible,2026-04-15
XFC-02976,0.0285,Sure Thing,2026-04-15
XFC-02977,0.1211,Persuadible,2026-04-15
XFC-02978,-0.0477,Sleeping Dog,2026-04-15
XFC-02979,0.0635,Persuadible,2026-04-15
XFC-02980,0.036,Sure Thing,2026-04-15
XFC-02981,0.0411,Sure Thing,2026-04-15
XFC-02982,0.1218,Persuadible,2026-04-15
XFC-02983,0.0786,Persuadible,2026-04-15
XFC-02984,0.0431,Sure Thing,2026-04-15
XFC-02985,-0.1124,Sleeping Dog,2026-04-15
XFC-02986,-0.0568,Sleeping Dog,2026-04-15
XFC-02987,0.0102,Lost Cause,2026-04-15
XFC-02988,0.0275,Sure Thing,2026-04-15
XFC-02989,-0.0704,Sleeping Dog,2026-04-15
XFC-02990,0.2129,Persuadible,2026-04-15
XFC-02991,0.1413,Persuadible,2026-04-15
XFC-02992,0.0682,Persuadible,2026-04-15
XFC-02993,0.0258,Sure Thing,2026-04-15
XFC-02994,0.003,Lost Cause,2026-04-15
XFC-02995,-0.0562,Sleeping Dog,2026-04-15
XFC-02996,0.0262,Sure Thing,2026-04-15
XFC-02997,0.0406,Sure Thing,2026-04-15
XFC-02998,-0.0793,Sleeping Dog,2026-04-15
XFC-02999,0.0467,Sure Thing,2026-04-15
XFC-03000,0.0076,Lost Cause,2026-04-15
XFC-03001,-0.1326,Sleeping Dog,2026-04-15
XFC-03002,-0.0488,Sleeping Dog,2026-04-15
XFC-03003,-0.0131,Lost Cause,2026-04-15
XFC-03004,0.171,Persuadible,2026-04-15
XFC-03005,0.0645,Persuadible,2026-04-15
XFC-03006,-0.0868,Sleeping Dog,2026-04-15
XFC-03007,0.0589,Persuadible,2026-04-15
XFC-03008,-0.1038,Sleeping Dog,2026-04-15
XFC-03009,0.1066,Persuadible,2026-04-15
XFC-03010,-0.0177,Lost Cause,2026-04-15
XFC-03011,0.0125,Lost Cause,2026-04-15
XFC-03012,0.1261,Persuadible,2026-04-15
XFC-03013,-0.083,Sleeping Dog,2026-04-15
XFC-03014,-0.0918,Sleeping Dog,2026-04-15
XFC-03015,-0.0267,Lost Cause,2026-04-15
XFC-03016,0.1031,Persuadible,2026-04-15
XFC-03017,-0.1015,Sleeping Dog,2026-04-15
XFC-03018,-0.2066,Sleeping Dog,2026-04-15
XFC-03019,-0.0161,Lost Cause,2026-04-15
XFC-03020,0.0641,Persuadible,2026-04-15
XFC-03021,0.116,Persuadible,2026-04-15
XFC-03022,-0.0171,Lost Cause,2026-04-15
XFC-03023,-0.0129,Lost Cause,2026-04-15
XFC-03024,0.1123,Persuadible,2026-04-15
XFC-03025,-0.1296,Sleeping Dog,2026-04-15
XFC-03026,-0.0111,Lost Cause,2026-04-15
XFC-03027,0.0352,Sure Thing,2026-04-15
XFC-03028,0.0559,Persuadible,2026-04-15
XFC-03029,-0.0208,Lost Cause,2026-04-15
XFC-03030,0.0228,Sure Thing,2026-04-15
XFC-03031,-0.1791,Sleeping Dog,2026-04-15
XFC-03032,-0.0327,Sleeping Dog,2026-04-15
XFC-03033,0.0563,Persuadible,2026-04-15
XFC-03034,-0.0586,Sleeping Dog,2026-04-15
XFC-03035,0.0247,Sure Thing,2026-04-15
XFC-03036,0.0557,Persuadible,2026-04-15
XFC-03037,-0.0074,Lost Cause,2026-04-15
XFC-03038,0.0336,Sure Thing,2026-04-15
XFC-03039,-0.057,Sleeping Dog,2026-04-15
XFC-03040,0.0035,Lost Cause,2026-04-15
XFC-03041,0.0688,Persuadible,2026-04-15
XFC-03042,0.0326,Sure Thing,2026-04-15
XFC-03043,-0.0269,Lost Cause,2026-04-15
XFC-03044,0.0379,Sure Thing,2026-04-15
XFC-03045,0.0772,Persuadible,2026-04-15
XFC-03046,-0.144,Sleeping Dog,2026-04-15
XFC-03047,0.1127,Persuadible,2026-04-15
XFC-03048,-0.0069,Lost Cause,2026-04-15
XFC-03049,0.054,Persuadible,2026-04-15
XFC-03050,0.1158,Persuadible,2026-04-15
XFC-03051,-0.0897,Sleeping Dog,2026-04-15
XFC-03052,-0.0368,Sleeping Dog,2026-04-15
XFC-03053,-0.0031,Lost Cause,2026-04-15
XFC-03054,-0.0427,Sleeping Dog,2026-04-15
XFC-03055,0.1588,Persuadible,2026-04-15
XFC-03056,-0.0485,Sleeping Dog,2026-04-15
XFC-03057,-0.0244,Lost Cause,2026-04-15
XFC-03058,0.0364,Sure Thing,2026-04-15
XFC-03059,-0.0762,Sleeping Dog,2026-04-15
XFC-03060,-0.0117,Lost Cause,2026-04-15
XFC-03061,0.0454,Sure Thing,2026-04-15
XFC-03062,-0.0066,Lost Cause,2026-04-15
XFC-03063,0.0125,Lost Cause,2026-04-15
XFC-03064,-0.0223,Lost Cause,2026-04-15
XFC-03065,-0.1012,Sleeping Dog,2026-04-15
XFC-03066,0.0457,Sure Thing,2026-04-15
XFC-03067,0.1604,Persuadible,2026-04-15
XFC-03068,0.0215,Sure Thing,2026-04-15
XFC-03069,0.038,Sure Thing,2026-04-15
XFC-03070,0.0754,Persuadible,2026-04-15
XFC-03071,-0.0815,Sleeping Dog,2026-04-15
XFC-03072,0.1562,Persuadible,2026-04-15
XFC-03073,0.0362,Sure Thing,2026-04-15
XFC-03074,0.1505,Persuadible,2026-04-15
XFC-03075,-0.0386,Sleeping Dog,2026-04-15
XFC-03076,0.1654,Persuadible,2026-04-15
XFC-03077,0.082,Persuadible,2026-04-15
XFC-03078,0.0642,Persuadible,2026-04-15
XFC-03079,0.0387,Sure Thing,2026-04-15
XFC-03080,0.0001,Lost Cause,2026-04-15
XFC-03081,0.116,Persuadible,2026-04-15
XFC-03082,0.0312,Sure Thing,2026-04-15
XFC-03083,-0.1374,Sleeping Dog,2026-04-15
XFC-03084,-0.0694,Sleeping Dog,2026-04-15
XFC-03085,0.0051,Lost Cause,2026-04-15
XFC-03086,0.0448,Sure Thing,2026-04-15
XFC-03087,0.0155,Lost Cause,2026-04-15
XFC-03088,0.1175,Persuadible,2026-04-15
XFC-03089,-0.1361,Sleeping Dog,2026-04-15
XFC-03090,0.0315,Sure Thing,2026-04-15
XFC-03091,-0.1254,Sleeping Dog,2026-04-15
XFC-03092,0.0808,Persuadible,2026-04-15
XFC-03093,0.0124,Lost Cause,2026-04-15
XFC-03094,0.0536,Persuadible,2026-04-15
XFC-03095,-0.0491,Sleeping Dog,2026-04-15
XFC-03096,0.1224,Persuadible,2026-04-15
XFC-03097,0.1033,Persuadible,2026-04-15
XFC-03098,0.0667,Persuadible,2026-04-15
XFC-03099,0.0096,Lost Cause,2026-04-15
