customer_id,cluster,segmento,fecha_segmentacion
XFC-02710,1,Estándar Presencial,2026-04-15
XFC-02711,1,Estándar Presencial,2026-04-15
XFC-02712,2,Esporádico / Inactivo,2026-04-15
XFC-02713,2,Esporádico / Inactivo,2026-04-15
XFC-02714,0,Crónico Alto Valor,2026-04-15
XFC-02715,0,Crónico Alto Valor,2026-04-15
XFC-02716,1,Estándar Presencial,2026-04-15
XFC-02717,4,Crónico en Riesgo,2026-04-15
XFC-02718,1,Estándar Presencial,2026-04-15
XFC-02719,4,Crónico en Riesgo,2026-04-15
XFC-02720,1,Estándar Presencial,2026-04-15
XFC-02721,0,Crónico Alto Valor,2026-04-15
XFC-02722,3,Frecuente Digital,2026-04-15
XFC-02723,2,Esporádico / Inactivo,2026-04-15
XFC-02724,3,Frecuente Digital,2026-04-15
XFC-02725,0,Crónico Alto Valor,2026-04-15
XFC-02726,1,Estándar Presencial,2026-04-15
XFC-02727,2,Esporádico / Inactivo,2026-04-15
XFC-02728,1,Estándar Presencial,2026-04-15
XFC-02729,1,Estándar Presencial,2026-04-15
XFC-02730,1,Estándar Presencial,2026-04-15
XFC-02731,1,Estándar Presencial,2026-04-15
XFC-02732,0,Crónico Alto Valor,2026-04-15
XFC-02733,0,Crónico Alto Valor,2026-04-15
XFC-02734,2,Esporádico / Inactivo,2026-04-15
XFC-02735,3,Frecuente Digital,2026-04-15
XFC-02736,1,Estándar Presencial,2026-04-15
XFC-02737,3,Frecuente Digital,2026-04-15
XFC-02738,0,Crónico Alto Valor,2026-04-15
XFC-02739,3,Frecuente Digital,2026-04-15
XFC-02740,2,Esporádico / Inactivo,2026-04-15
XFC-02741,1,Estándar Presencial,2026-04-15
XFC-02742,3,Frecuente Digital,2026-04-15
XFC-02743,2,Esporádico / Inactivo,2026-04-15
XFC-02744,4,Crónico en Riesgo,2026-04-15
XFC-02745,2,Esporádico / Inactivo,2026-04-15
XFC-02746,1,Estándar Presencial,2026-04-15
XFC-02747,0,Crónico Alto Valor,2026-04-15
XFC-02748,1,Estándar Presencial,2026-04-15
XFC-02749,0,Crónico Alto Valor,2026-04-15
XFC-02750,1,Estándar Presencial,2026-04-15
XFC-02751,2,Esporádico / Inactivo,2026-04-15
XFC-02752,0,Crónico Alto Valor,2026-04-15
XFC-02753,0,Crónico Alto Valor,2026-04-15
XFC-02754,0,Crónico Alto Valor,2026-04-15
XFC-02755,1,Estándar Presencial,2026-04-15
XFC-02756,1,Estándar Presencial,2026-04-15
XFC-02757,1,Estándar Presencial,2026-04-15
XFC-02758,3,Frecuente Digital,2026-04-15
XFC-02759,1,Estándar Presencial,2026-04-15
XFC-02760,2,Esporádico / Inactivo,2026-04-15
XFC-02761,4,Crónico en Riesgo,2026-04-15
XFC-02762,2,Esporádico / Inactivo,2026-04-15
XFC-02763,4,Crónico en Riesgo,2026-04-15
XFC-02764,2,Esporádico / Inactivo,2026-04-15
XFC-02765,0,Crónico Alto Valor,2026-04-15
XFC-02766,0,Crónico Alto Valor,2026-04-15
XFC-02767,4,Crónico en Riesgo,2026-04-15
XFC-02768,2,Esporádico / Inactivo,2026-04-15
XFC-02769,1,Estándar Presencial,2026-04-15
XFC-02770,2,Esporádico / Inactivo,2026-04-15
XFC-02771,1,Estándar Presencial,2026-04-15
XFC-02772,0,Crónico Alto Valor,2026-04-15
XFC-02773,0,Crónico Alto Valor,2026-04-15
XFC-02774,4,Crónico en Riesgo,2026-04-15
XFC-02775,1,Estándar Presencial,2026-04-15
XFC-02776,1,Estándar Presencial,2026-04-15
XFC-02777,0,Crónico Alto Valor,2026-04-15
XFC-02778,4,Crónico en Riesgo,2026-04-15
XFC-02779,0,Crónico Alto Valor,2026-04-15
XFC-02780,4,Crónico en Riesgo,2026-04-15
XFC-02781,1,Estándar Presencial,2026-04-15
XFC-02782,1,Estándar Presencial,2026-04-15
XFC-02783,0,Crónico Alto Valor,2026-04-15
XFC-02784,0,Crónico Alto Valor,2026-04-15
XFC-02785,2,Esporádico / Inactivo,2026-04-15
XFC-02786,1,Estándar Presencial,2026-04-15
XFC-02787,2,Esporádico / Inactivo,2026-04-15
XFC-02788,1,Estándar Presencial,2026-04-15
XFC-02789,1,Estándar Presencial,2026-04-15
XFC-02790,3,Frecuente Digital,2026-04-15
XFC-02791,2,Esporádico / Inactivo,2026-04-15
XFC-02792,2,Esporádico / Inactivo,2026-04-15
XFC-02793,3,Frecuente Digital,2026-04-15
XFC-02794,1,Estándar Presencial,2026-04-15
XFC-02795,4,Crónico en Riesgo,2026-04-15
XFC-02796,2,Esporádico / Inactivo,2026-04-15
XFC-02797,2,Esporádico / Inactivo,2026-04-15
XFC-02798,3,Frecuente Digital,2026-04-15
XFC-02799,1,Estándar Presencial,2026-04-15
XFC-02800,2,Esporádico / Inactivo,2026-04-15
XFC-02801,1,Estándar Presencial,2026-04-15
XFC-02802,2,Esporádico / Inactivo,2026-04-15
XFC-02803,1,Estándar Presencial,2026-04-15
XFC-02804,2,Esporádico / Inactivo,2026-04-15
XFC-02805,3,Frecuente Digital,2026-04-15
XFC-02806,4,Crónico en Riesgo,2026-04-15
XFC-02807,1,Estándar Presencial,2026-04-15
XFC-02808,1,Estándar Presencial,2026-04-15
XFC-02809,0,Crónico Alto Valor,2026-04-15
XFC-02810,4,Crónico en Riesgo,2026-04-15
XFC-02811,4,Crónico en Riesgo,2026-04-15
XFC-02812,4,Crónico en Riesgo,2026-04-15
XFC-02813,2,Esporádico / Inactivo,2026-04-15
XFC-02814,2,Esporádico / Inactivo,2026-04-15
XFC-02815,1,Estándar Presencial,2026-04-15
XFC-02816,1,Estándar Presencial,2026-04-15
XFC-02817,0,Crónico Alto Valor,2026-04-15
XFC-02818,0,Crónico Alto Valor,2026-04-15
XFC-02819,2,Esporádico / Inactivo,2026-04-15
XFC-02820,1,Estándar Presencial,2026-04-15
XFC-02821,1,Estándar Presencial,2026-04-15
XFC-02822,0,Crónico Alto Valor,2026-04-15
XFC-02823,2,Esporádico / Inactivo,2026-04-15
XFC-02824,1,Estándar Presencial,2026-04-15
XFC-02825,1,Estándar Presencial,2026-04-15
XFC-02826,1,Estándar Presencial,2026-04-15
XFC-02827,1,Estándar Presencial,2026-04-15
XFC-02828,3,Frecuente Digital,2026-04-15
XFC-02829,1,Estándar Presencial,2026-04-15
XFC-02830,1,Estándar Presencial,2026-04-15
XFC-02831,4,Crónico en Riesgo,2026-04-15
XFC-02832,1,Estándar Presencial,2026-04-15
XFC-02833,1,Estándar Presencial,2026-04-15
XFC-02834,1,Estándar Presencial,2026-04-15
XFC-02835,0,Crónico Alto Valor,2026-04-15
XFC-02836,0,Crónico Alto Valor,2026-04-15
XFC-02837,2,Esporádico / Inactivo,2026-04-15
XFC-02838,1,Estándar Presencial,2026-04-15
XFC-02839,2,Esporádico / Inactivo,2026-04-15
XFC-02840,3,Frecuente Digital,2026-04-15
XFC-02841,2,Esporádico / Inactivo,2026-04-15
XFC-02842,3,Frecuente Digital,2026-04-15
XFC-02843,4,Crónico en Riesgo,2026-04-15
XFC-02844,4,Crónico en Riesgo,2026-04-15
XFC-02845,1,Estándar Presencial,2026-04-15
XFC-02846,4,Crónico en Riesgo,2026-04-15
XFC-02847,1,Estándar Presencial,2026-04-15
XFC-02848,0,Crónico Alto Valor,2026-04-15
XFC-02849,2,Esporádico / Inactivo,2026-04-15
XFC-02850,1,Estándar Presencial,2026-04-15
XFC-02851,1,Estándar Presencial,2026-04-15
XFC-02852,1,Estándar Presencial,2026-04-15
XFC-02853,4,Crónico en Riesgo,2026-04-15
XFC-02854,1,Estándar Presencial,2026-04-15
XFC-02855,1,Estándar Presencial,2026-04-15
XFC-02856,1,Estándar Presencial,2026-04-15
XFC-02857,1,Estándar Presencial,2026-04-15
XFC-02858,4,Crónico en Riesgo,2026-04-15
XFC-02859,2,Esporádico / Inactivo,2026-04-15
XFC-02860,4,Crónico en Riesgo,2026-04-15
XFC-02861,4,Crónico en Riesgo,2026-04-15
XFC-02862,2,Esporádico / Inactivo,2026-04-15
XFC-02863,0,Crónico Alto Valor,2026-04-15
XFC-02864,1,Estándar Presencial,2026-04-15
XFC-02865,1,Estándar Presencial,2026-04-15
XFC-02866,3,Frecuente Digital,2026-04-15
XFC-02867,0,Crónico Alto Valor,2026-04-15
XFC-02868,4,Crónico en Riesgo,2026-04-15
XFC-02869,4,Crónico en Riesgo,2026-04-15
XFC-02870,4,Crónico en Riesgo,2026-04-15
XFC-02871,1,Estándar Presencial,2026-04-15
XFC-02872,2,Esporádico / Inactivo,2026-04-15
XFC-02873,2,Esporádico / Inactivo,2026-04-15
XFC-02874,0,Crónico Alto Valor,2026-04-15
XFC-02875,2,Esporádico / Inactivo,2026-04-15
XFC-02876,4,Crónico en Riesgo,2026-04-15
XFC-02877,1,Estándar Presencial,2026-04-15
XFC-02878,2,Esporádico / Inactivo,2026-04-15
XFC-02879,0,Crónico Alto Valor,2026-04-15
XFC-02880,1,Estándar Presencial,2026-04-15
XFC-02881,1,Estándar Presencial,2026-04-15
XFC-02882,2,Esporádico / Inactivo,2026-04-15
XFC-02883,4,Crónico en Riesgo,2026-04-15
XFC-02884,4,Crónico en Riesgo,2026-04-15
XFC-02885,0,Crónico Alto Valor,2026-04-15
XFC-02886,1,Estándar Presencial,2026-04-15
XFC-02887,1,Estándar Presencial,2026-04-15
XFC-02888,1,Estándar Presencial,2026-04-15
XFC-02889,1,Estándar Presencial,2026-04-15
XFC-02890,0,Crónico Alto Valor,2026-04-15
XFC-02891,2,Esporádico / Inactivo,2026-04-15
XFC-02892,3,Frecuente Digital,2026-04-15
XFC-02893,0,Crónico Alto Valor,2026-04-15
XFC-02894,0,Crónico Alto Valor,2026-04-15
XFC-02895,3,Frecuente Digital,2026-04-15
XFC-02896,0,Crónico Alto Valor,2026-04-15
XFC-02897,2,Esporádico / Inactivo,2026-04-15
XFC-02898,1,Estándar Presencial,2026-04-15
XFC-02899,1,Estándar Presencial,2026-04-15
XFC-02900,4,Crónico en Riesgo,2026-04-15
XFC-02901,1,Estándar Presencial,2026-04-15
XFC-02902,2,Esporádico / Inactivo,2026-04-15
XFC-02903,3,Frecuente Digital,2026-04-15
XFC-02904,1,Estándar Presencial,2026-04-15
XFC-02905,1,Estándar Presencial,2026-04-15
XFC-02906,4,Crónico en Riesgo,2026-04-15
XFC-02907,4,Crónico en Riesgo,2026-04-15
XFC-02908,2,Esporádico / Inactivo,2026-04-15
XFC-02909,0,Crónico Alto Valor,2026-04-15
XFC-02910,0,Crónico Alto Valor,2026-04-15
XFC-02911,2,Esporádico / Inactivo,2026-04-15
XFC-02912,1,Estándar Presencial,2026-04-15
XFC-02913,3,Frecuente Digital,2026-04-15
XFC-02914,1,Estándar Presencial,2026-04-15
XFC-02915,2,Esporádico / Inactivo,2026-04-15
XFC-02916,3,Frecuente Digital,2026-04-15
XFC-02917,1,Estándar Presencial,2026-04-15
XFC-02918,0,Crónico Alto Valor,2026-04-15
XFC-02919,1,Estándar Presencial,2026-04-15
XFC-02920,0,Crónico Alto Valor,2026-04-15
XFC-02921,2,Esporádico / Inactivo,2026-04-15
XFC-02922,4,Crónico en Riesgo,2026-04-15
XFC-02923,3,Frecuente Digital,2026-04-15
XFC-02924,1,Estándar Presencial,2026-04-15
XFC-02925,2,Esporádico / Inactivo,2026-04-15
XFC-02926,4,Crónico en Riesgo,2026-04-15
XFC-02927,4,Crónico en Riesgo,2026-04-15
XFC-02928,1,Estándar Presencial,2026-04-15
XFC-02929,1,Estándar Presencial,2026-04-15
XFC-02930,1,Estándar Presencial,2026-04-15
XFC-02931,2,Esporádico / Inactivo,2026-04-15
XFC-02932,2,Esporádico / Inactivo,2026-04-15
XFC-02933,1,Estándar Presencial,2026-04-15
XFC-02934,1,Estándar Presencial,2026-04-15
XFC-02935,4,Crónico en Riesgo,2026-04-15
XFC-02936,1,Estándar Presencial,2026-04-15
XFC-02937,2,Esporádico / Inactivo,2026-04-15
XFC-02938,0,Crónico Alto Valor,2026-04-15
XFC-02939,2,Esporádico / Inactivo,2026-04-15
XFC-02940,1,Estándar Presencial,2026-04-15
XFC-02941,1,Estándar Presencial,2026-04-15
XFC-02942,1,Estándar Presencial,2026-04-15
XFC-02943,1,Estándar Presencial,2026-04-15
XFC-02944,2,Esporádico / Inactivo,2026-04-15
XFC-02945,4,Crónico en Riesgo,2026-04-15
XFC-02946,2,Esporádico / Inactivo,2026-04-15
XFC-02947,1,Estándar Presencial,2026-04-15
XFC-02948,2,Esporádico / Inactivo,2026-04-15
XFC-02949,3,Frecuente Digital,2026-04-15
XFC-02950,1,Estándar Presencial,2026-04-15
XFC-02951,4,Crónico en Riesgo,2026-04-15
XFC-02952,4,Crónico en Riesgo,2026-04-15
XFC-02953,4,Crónico en Riesgo,2026-04-15
XFC-02954,2,Esporádico / Inactivo,2026-04-15
XFC-02955,1,Estándar Presencial,2026-04-15
XFC-02956,4,Crónico en Riesgo,2026-04-15
XFC-02957,2,Esporádico / Inactivo,2026-04-15
XFC-02958,0,Crónico Alto Valor,2026-04-15
XFC-02959,1,Estándar Presencial,2026-04-15
XFC-02960,4,Crónico en Riesgo,2026-04-15
XFC-02961,4,Crónico en Riesgo,2026-04-15
XFC-02962,1,Estándar Presencial,2026-04-15
XFC-02963,2,Esporádico / Inactivo,2026-04-15
XFC-02964,1,Estándar Presencial,2026-04-15
XFC-02965,1,Estándar Presencial,2026-04-15
XFC-02966,4,Crónico en Riesgo,2026-04-15
XFC-02967,2,Esporádico / Inactivo,2026-04-15
XFC-02968,0,Crónico Alto Valor,2026-04-15
XFC-02969,2,Esporádico / Inactivo,2026-04-15
XFC-02970,2,Esporádico / Inactivo,2026-04-15
XFC-02971,2,Esporádico / Inactivo,2026-04-15
XFC-02972,1,Estándar Presencial,2026-04-15
XFC-02973,3,Frecuente Digital,2026-04-15
XFC-02974,2,Esporádico / Inactivo,2026-04-15
XFC-02975,4,Crónico en Riesgo,2026-04-15
XFC-02976,0,Crónico Alto Valor,2026-04-15
XFC-02977,1,Estándar Presencial,2026-04-15
XFC-02978,1,Estándar Presencial,2026-04-15
XFC-02979,4,Crónico en Riesgo,2026-04-15
XFC-02980,2,Esporádico / Inactivo,2026-04-15
XFC-02981,4,Crónico en Riesgo,2026-04-15
XFC-02982,4,Crónico en Riesgo,2026-04-15
XFC-02983,1,Estándar Presencial,2026-04-15
XFC-02984,4,Crónico en Riesgo,2026-04-15
XFC-02985,1,Estándar Presencial,2026-04-15
XFC-02986,0,Crónico Alto Valor,2026-04-15
XFC-02987,0,Crónico Alto Valor,2026-04-15
XFC-02988,0,Crónico Alto Valor,2026-04-15
XFC-02989,4,Crónico en Riesgo,2026-04-15
XFC-02990,1,Estándar Presencial,2026-04-15
XFC-02991,1,Estándar Presencial,2026-04-15
XFC-02992,0,Crónico Alto Valor,2026-04-15
XFC-02993,2,Esporádico / Inactivo,2026-04-15
XFC-02994,1,Estándar Presencial,2026-04-15
XFC-02995,2,Esporádico / Inactivo,2026-04-15
XFC-02996,3,Frecuente Digital,2026-04-15
XFC-02997,2,Esporádico / Inactivo,2026-04-15
XFC-02998,3,Frecuente Digital,2026-04-15
XFC-02999,3,Frecuente Digital,2026-04-15
XFC-03000,1,Estándar Presencial,2026-04-15
XFC-03001,4,Crónico en Riesgo,2026-04-15
XFC-03002,4,Crónico en Riesgo,2026-04-15
XFC-03003,2,Esporádico / Inactivo,2026-04-15
XFC-03004,2,Esporádico / Inactivo,2026-04-15
XFC-03005,2,Esporádico / Inactivo,2026-04-15
XFC-03006,3,Frecuente Digital,2026-04-15
XFC-03007,1,Estándar Presencial,2026-04-15
XFC-03008,0,Crónico Alto Valor,2026-04-15
XFC-03009,1,Estándar Presencial,2026-04-15
XFC-03010,3,Frecuente Digital,2026-04-15
XFC-03011,0,Crónico Alto Valor,2026-04-15
XFC-03012,2,Esporádico / Inactivo,2026-04-15
XFC-03013,1,Estándar Presencial,2026-04-15
XFC-03014,0,Crónico Alto Valor,2026-04-15
XFC-03015,1,Estándar Presencial,2026-04-15
XFC-03016,2,Esporádico / Inactivo,2026-04-15
XFC-03017,0,Crónico Alto Valor,2026-04-15
XFC-03018,1,Estándar Presencial,2026-04-15
XFC-03019,1,Estándar Presencial,2026-04-15
XFC-03020,0,Crónico Alto Valor,2026-04-15
XFC-03021,1,Estándar Presencial,2026-04-15
XFC-03022,1,Estándar Presencial,2026-04-15
XFC-03023,3,Frecuente Digital,2026-04-15
XFC-03024,4,Crónico en Riesgo,2026-04-15
XFC-03025,2,Esporádico / Inactivo,2026-04-15
XFC-03026,1,Estándar Presencial,2026-04-15
XFC-03027,0,Crónico Alto Valor,2026-04-15
XFC-03028,1,Estándar Presencial,2026-04-15
XFC-03029,2,Esporádico / Inactivo,2026-04-15
XFC-03030,2,Esporádico / Inactivo,2026-04-15
XFC-03031,1,Estándar Presencial,2026-04-15
XFC-03032,1,Estándar Presencial,2026-04-15
XFC-03033,3,Frecuente Digital,2026-04-15
XFC-03034,1,Estándar Presencial,2026-04-15
XFC-03035,2,Esporádico / Inactivo,2026-04-15
XFC-03036,1,Estándar Presencial,2026-04-15
XFC-03037,4,Crónico en Riesgo,2026-04-15
XFC-03038,1,Estándar Presencial,2026-04-15
XFC-03039,0,Crónico Alto Valor,2026-04-15
XFC-03040,1,Estándar Presencial,2026-04-15
XFC-03041,2,Esporádico / Inactivo,2026-04-15
XFC-03042,3,Frecuente Digital,2026-04-15
XFC-03043,0,Crónico Alto Valor,2026-04-15
XFC-03044,3,Frecuente Digital,2026-04-15
XFC-03045,4,Crónico en Riesgo,2026-04-15
XFC-03046,1,Estándar Presencial,2026-04-15
XFC-03047,2,Esporádico / Inactivo,2026-04-15
XFC-03048,1,Estándar Presencial,2026-04-15
XFC-03049,1,Estándar Presencial,2026-04-15
XFC-03050,2,Esporádico / Inactivo,2026-04-15
XFC-03051,4,Crónico en Riesgo,2026-04-15
XFC-03052,2,Esporádico / Inactivo,2026-04-15
XFC-03053,0,Crónico Alto Valor,2026-04-15
XFC-03054,3,Frecuente Digital,2026-04-15
XFC-03055,0,Crónico Alto Valor,2026-04-15
XFC-03056,4,Crónico en Riesgo,2026-04-15
XFC-03057,2,Esporádico / Inactivo,2026-04-15
XFC-03058,1,Estándar Presencial,2026-04-15
XFC-03059,0,Crónico Alto Valor,2026-04-15
XFC-03060,4,Crónico en Riesgo,2026-04-15
XFC-03061,2,Esporádico / Inactivo,2026-04-15
XFC-03062,1,Estándar Presencial,2026-04-15
XFC-03063,2,Esporádico / Inactivo,2026-04-15
XFC-03064,3,Frecuente Digital,2026-04-15
XFC-03065,2,Esporádico / Inactivo,2026-04-15
XFC-03066,1,Estándar Presencial,2026-04-15
XFC-03067,2,Esporádico / Inactivo,2026-04-15
XFC-03068,4,Crónico en Riesgo,2026-04-15
XFC-03069,4,Crónico en Riesgo,2026-04-15
XFC-03070,1,Estándar Presencial,2026-04-15
XFC-03071,1,Estándar Presencial,2026-04-15
XFC-03072,1,Estándar Presencial,2026-04-15
XFC-03073,1,Estándar Presencial,2026-04-15
XFC-03074,2,Esporádico / Inactivo,2026-04-15
XFC-03075,4,Crónico en Riesgo,2026-04-15
XFC-03076,1,Estándar Presencial,2026-04-15
XFC-03077,1,Estándar Presencial,2026-04-15
XFC-03078,1,Estándar Presencial,2026-04-15
XFC-03079,2,Esporádico / Inactivo,2026-04-15
XFC-03080,0,Crónico Alto Valor,2026-04-15
XFC-03081,3,Frecuente Digital,2026-04-15
XFC-03082,1,Estándar Presencial,2026-04-15
XFC-03083,2,Esporádico / Inactivo,2026-04-15
XFC-03084,2,Esporádico / Inactivo,2026-04-15
XFC-03085,0,Crónico Alto Valor,2026-04-15
XFC-03086,4,Crónico en Riesgo,2026-04-15
XFC-03087,1,Estándar Presencial,2026-04-15
XFC-03088,0,Crónico Alto Valor,2026-04-15
XFC-03089,2,Esporádico / Inactivo,2026-04-15
XFC-03090,1,Estándar Presencial,2026-04-15
XFC-03091,1,Estándar Presencial,2026-04-15
XFC-03092,1,Estándar Presencial,2026-04-15
XFC-03093,3,Frecuente Digital,2026-04-15
XFC-03094,2,Esporádico / Inactivo,2026-04-15
XFC-03095,3,Frecuente Digital,2026-04-15
XFC-03096,1,Estándar Presencial,2026-04-15
XFC-03097,3,Frecuente Digital,2026-04-15
XFC-03098,1,Estándar Presencial,2026-04-15
XFC-03099,0,Crónico Alto Valor,2026-04-15
XFC-03100,3,Frecuente Digital,2026-04-15
XFC-03101,2,Esporádico / Inactivo,2026-04-15
XFC-03102,4,Crónico en Riesgo,2026-04-15
XFC-03103,2,Esporádico / Inactivo,2026-04-15
XFC-03104,2,Esporádico / Inactivo,2026-04-15
XFC-03105,1,Estándar Presencial,2026-04-15
XFC-03106,1,Estándar Presencial,2026-04-15
XFC-03107,4,Crónico en Riesgo,2026-04-15
XFC-03108,2,Esporádico / Inactivo,2026-04-15
XFC-03109,1,Estándar Presencial,2026-04-15
XFC-03110,4,Crónico en Riesgo,2026-04-15
XFC-03111,4,Crónico en Riesgo,2026-04-15
XFC-03112,1,Estándar Presencial,2026-04-15
XFC-03113,0,Crónico Alto Valor,2026-04-15
XFC-03114,4,Crónico en Riesgo,2026-04-15
XFC-03115,1,Estándar Presencial,2026-04-15
XFC-03116,4,Crónico en Riesgo,2026-04-15
XFC-03117,3,Frecuente Digital,2026-04-15
XFC-03118,3,Frecuente Digital,2026-04-15
XFC-03119,3,Frecuente Digital,2026-04-15
XFC-03120,1,Estándar Presencial,2026-04-15
XFC-03121,1,Estándar Presencial,2026-04-15
XFC-03122,1,Estándar Presencial,2026-04-15
XFC-03123,0,Crónico Alto Valor,2026-04-15
XFC-03124,3,Frecuente Digital,2026-04-15
XFC-03125,1,Estándar Presencial,2026-04-15
XFC-03126,4,Crónico en Riesgo,2026-04-15
XFC-03127,4,Crónico en Riesgo,2026-04-15
XFC-03128,3,Frecuente Digital,2026-04-15
XFC-03129,4,Crónico en Riesgo,2026-04-15
XFC-03130,1,Estándar Presencial,2026-04-15
XFC-03131,1,Estándar Presencial,2026-04-15
XFC-03132,2,Esporádico / Inactivo,2026-04-15
XFC-03133,2,Esporádico / Inactivo,2026-04-15
XFC-03134,1,Estándar Presencial,2026-04-15
XFC-03135,0,Crónico Alto Valor,2026-04-15
XFC-03136,1,Estándar Presencial,2026-04-15
XFC-03137,1,Estándar Presencial,2026-04-15
XFC-03138,4,Crónico en Riesgo,2026-04-15
XFC-03139,1,Estándar Presencial,2026-04-15
XFC-03140,3,Frecuente Digital,2026-04-15
XFC-03141,0,Crónico Alto Valor,2026-04-15
XFC-03142,2,Esporádico / Inactivo,2026-04-15
XFC-03143,2,Esporádico / Inactivo,2026-04-15
XFC-03144,2,Esporádico / Inactivo,2026-04-15
XFC-03145,4,Crónico en Riesgo,2026-04-15
XFC-03146,4,Crónico en Riesgo,2026-04-15
XFC-03147,1,Estándar Presencial,2026-04-15
XFC-03148,4,Crónico en Riesgo,2026-04-15
XFC-03149,1,Estándar Presencial,2026-04-15
XFC-03150,2,Esporádico / Inactivo,2026-04-15
XFC-03151,2,Esporádico / Inactivo,2026-04-15
XFC-03152,1,Estándar Presencial,2026-04-15
XFC-03153,2,Esporádico / Inactivo,2026-04-15
XFC-03154,1,Estándar Presencial,2026-04-15
XFC-03155,3,Frecuente Digital,2026-04-15
XFC-03156,4,Crónico en Riesgo,2026-04-15
XFC-03157,3,Frecuente Digital,2026-04-15
XFC-03158,1,Estándar Presencial,2026-04-15
XFC-03159,2,Esporádico / Inactivo,2026-04-15
XFC-03160,1,Estándar Presencial,2026-04-15
XFC-03161,0,Crónico Alto Valor,2026-04-15
XFC-03162,2,Esporádico / Inactivo,2026-04-15
XFC-03163,4,Crónico en Riesgo,2026-04-15
XFC-03164,1,Estándar Presencial,2026-04-15
XFC-03165,4,Crónico en Riesgo,2026-04-15
XFC-03166,2,Esporádico / Inactivo,2026-04-15
XFC-03167,1,Estándar Presencial,2026-04-15
XFC-03168,4,Crónico en Riesgo,2026-04-15
XFC-03169,2,Esporádico / Inactivo,2026-04-15
XFC-03170,2,Esporádico / Inactivo,2026-04-15
XFC-03171,4,Crónico en Riesgo,2026-04-15
XFC-03172,1,Estándar Presencial,2026-04-15
XFC-03173,1,Estándar Presencial,2026-04-15
XFC-03174,2,Esporádico / Inactivo,2026-04-15
XFC-03175,2,Esporádico / Inactivo,2026-04-15
XFC-03176,2,Esporádico / Inactivo,2026-04-15
XFC-03177,2,Esporádico / Inactivo,2026-04-15
XFC-03178,4,Crónico en Riesgo,2026-04-15
XFC-03179,1,Estándar Presencial,2026-04-15
XFC-03180,4,Crónico en Riesgo,2026-04-15
XFC-03181,0,Crónico Alto Valor,2026-04-15
XFC-03182,1,Estándar Presencial,2026-04-15
XFC-03183,1,Estándar Presencial,2026-04-15
XFC-03184,1,Estándar Presencial,2026-04-15
XFC-03185,3,Frecuente Digital,2026-04-15
XFC-03186,2,Esporádico / Inactivo,2026-04-15
