customer_id,probabilidad_churn,riesgo_churn,churn_real,fecha_scoring
XFC-02650,0.9253,Crítico,1,2026-04-15
XFC-02651,0.011,Muy Bajo,0,2026-04-15
XFC-02652,0.4132,Medio,1,2026-04-15
XFC-02653,0.0086,Muy Bajo,0,2026-04-15
XFC-02654,0.7511,Alto,1,2026-04-15
XFC-02655,0.4062,Medio,0,2026-04-15
XFC-02656,0.7323,Alto,0,2026-04-15
XFC-02657,0.2628,Bajo,0,2026-04-15
XFC-02658,0.7162,Alto,1,2026-04-15
XFC-02659,0.2425,Bajo,0,2026-04-15
XFC-02660,0.5575,Medio,1,2026-04-15
XFC-02661,0.6782,Alto,1,2026-04-15
XFC-02662,0.0084,Muy Bajo,0,2026-04-15
XFC-02663,0.0068,Muy Bajo,0,2026-04-15
XFC-02664,0.0944,Muy Bajo,0,2026-04-15
XFC-02665,0.0827,Muy Bajo,0,2026-04-15
XFC-02666,0.9332,Crítico,1,2026-04-15
XFC-02667,0.8593,Crítico,1,2026-04-15
XFC-02668,0.0072,Muy Bajo,0,2026-04-15
XFC-02669,0.6299,Alto,0,2026-04-15
XFC-02670,0.328,Bajo,0,2026-04-15
XFC-02671,0.75,Alto,0,2026-04-15
XFC-02672,0.2249,Bajo,0,2026-04-15
XFC-02673,0.0387,Muy Bajo,0,2026-04-15
XFC-02674,0.6351,Alto,1,2026-04-15
XFC-02675,0.8751,Crítico,1,2026-04-15
XFC-02676,0.104,Muy Bajo,0,2026-04-15
XFC-02677,0.0122,Muy Bajo,0,2026-04-15
XFC-02678,0.1088,Muy Bajo,0,2026-04-15
XFC-02679,0.9645,Crítico,1,2026-04-15
XFC-02680,0.5828,Medio,1,2026-04-15
XFC-02681,0.8543,Crítico,0,2026-04-15
XFC-02682,0.8061,Crítico,1,2026-04-15
XFC-02683,0.9229,Crítico,1,2026-04-15
XFC-02684,0.5112,Medio,1,2026-04-15
XFC-02685,0.1179,Muy Bajo,0,2026-04-15
XFC-02686,0.7368,Alto,1,2026-04-15
XFC-02687,0.9392,Crítico,1,2026-04-15
XFC-02688,0.9163,Crítico,1,2026-04-15
XFC-02689,0.2246,Bajo,0,2026-04-15
XFC-02690,0.5787,Medio,1,2026-04-15
XFC-02691,0.4692,Medio,0,2026-04-15
XFC-02692,0.8939,Crítico,1,2026-04-15
XFC-02693,0.9153,Crítico,1,2026-04-15
XFC-02694,0.7694,Alto,1,2026-04-15
XFC-02695,0.2866,Bajo,0,2026-04-15
XFC-02696,0.9392,Crítico,1,2026-04-15
XFC-02697,0.0879,Muy Bajo,1,2026-04-15
XFC-02698,0.4526,Medio,1,2026-04-15
XFC-02699,0.2418,Bajo,0,2026-04-15
XFC-02700,0.3452,Bajo,0,2026-04-15
XFC-02701,0.5321,Medio,0,2026-04-15
XFC-02702,0.7924,Alto,1,2026-04-15
XFC-02703,0.9247,Crítico,1,2026-04-15
XFC-02704,0.3189,Bajo,0,2026-04-15
XFC-02705,0.2866,Bajo,0,2026-04-15
XFC-02706,0.4284,Medio,0,2026-04-15
XFC-02707,0.0486,Muy Bajo,0,2026-04-15
XFC-02708,0.3883,Bajo,0,2026-04-15
XFC-02709,0.346,Bajo,0,2026-04-15
XFC-02710,0.9065,Crítico,1,2026-04-15
XFC-02711,0.931,Crítico,1,2026-04-15
XFC-02712,0.9137,Crítico,1,2026-04-15
XFC-02713,0.577,Medio,0,2026-04-15
XFC-02714,0.1295,Muy Bajo,0,2026-04-15
XFC-02715,0.1199,Muy Bajo,0,2026-04-15
XFC-02716,0.4779,Medio,0,2026-04-15
XFC-02717,0.1156,Muy Bajo,0,2026-04-15
XFC-02718,0.4885,Medio,0,2026-04-15
XFC-02719,0.0741,Muy Bajo,0,2026-04-15
XFC-02720,0.8867,Crítico,1,2026-04-15
XFC-02721,0.1121,Muy Bajo,0,2026-04-15
XFC-02722,0.01,Muy Bajo,0,2026-04-15
XFC-02723,0.9188,Crítico,1,2026-04-15
XFC-02724,0.9232,Crítico,1,2026-04-15
XFC-02725,0.3174,Bajo,0,2026-04-15
XFC-02726,0.4588,Medio,1,2026-04-15
XFC-02727,0.9241,Crítico,1,2026-04-15
XFC-02728,0.3841,Bajo,0,2026-04-15
XFC-02729,0.71,Alto,1,2026-04-15
XFC-02730,0.8958,Crítico,1,2026-04-15
XFC-02731,0.357,Bajo,0,2026-04-15
XFC-02732,0.7384,Alto,1,2026-04-15
XFC-02733,0.0889,Muy Bajo,0,2026-04-15
XFC-02734,0.4225,Medio,0,2026-04-15
XFC-02735,0.7006,Alto,1,2026-04-15
XFC-02736,0.9293,Crítico,1,2026-04-15
XFC-02737,0.0136,Muy Bajo,0,2026-04-15
XFC-02738,0.0569,Muy Bajo,0,2026-04-15
XFC-02739,0.9596,Crítico,1,2026-04-15
XFC-02740,0.4134,Medio,0,2026-04-15
XFC-02741,0.8099,Crítico,1,2026-04-15
XFC-02742,0.0149,Muy Bajo,0,2026-04-15
XFC-02743,0.9625,Crítico,1,2026-04-15
XFC-02744,0.3055,Bajo,0,2026-04-15
XFC-02745,0.7605,Alto,1,2026-04-15
XFC-02746,0.8283,Crítico,0,2026-04-15
XFC-02747,0.0423,Muy Bajo,0,2026-04-15
XFC-02748,0.526,Medio,1,2026-04-15
XFC-02749,0.104,Muy Bajo,0,2026-04-15
XFC-02750,0.8214,Crítico,1,2026-04-15
XFC-02751,0.9363,Crítico,1,2026-04-15
XFC-02752,0.2032,Bajo,0,2026-04-15
XFC-02753,0.2725,Bajo,0,2026-04-15
XFC-02754,0.6935,Alto,1,2026-04-15
XFC-02755,0.1501,Muy Bajo,0,2026-04-15
XFC-02756,0.8305,Crítico,1,2026-04-15
XFC-02757,0.6518,Alto,0,2026-04-15
XFC-02758,0.0091,Muy Bajo,0,2026-04-15
XFC-02759,0.9216,Crítico,1,2026-04-15
XFC-02760,0.9446,Crítico,1,2026-04-15
XFC-02761,0.5289,Medio,1,2026-04-15
XFC-02762,0.4699,Medio,1,2026-04-15
XFC-02763,0.1411,Muy Bajo,0,2026-04-15
XFC-02764,0.7208,Alto,1,2026-04-15
XFC-02765,0.0693,Muy Bajo,0,2026-04-15
XFC-02766,0.0434,Muy Bajo,0,2026-04-15
XFC-02767,0.0646,Muy Bajo,0,2026-04-15
XFC-02768,0.6243,Alto,0,2026-04-15
XFC-02769,0.5769,Medio,1,2026-04-15
XFC-02770,0.9314,Crítico,1,2026-04-15
XFC-02771,0.6393,Alto,1,2026-04-15
XFC-02772,0.0779,Muy Bajo,0,2026-04-15
XFC-02773,0.0308,Muy Bajo,0,2026-04-15
XFC-02774,0.0616,Muy Bajo,0,2026-04-15
XFC-02775,0.645,Alto,1,2026-04-15
XFC-02776,0.6917,Alto,0,2026-04-15
XFC-02777,0.166,Muy Bajo,0,2026-04-15
XFC-02778,0.6052,Alto,1,2026-04-15
XFC-02779,0.5174,Medio,1,2026-04-15
XFC-02780,0.7137,Alto,1,2026-04-15
XFC-02781,0.4519,Medio,1,2026-04-15
XFC-02782,0.465,Medio,1,2026-04-15
XFC-02783,0.1363,Muy Bajo,0,2026-04-15
XFC-02784,0.1754,Muy Bajo,0,2026-04-15
XFC-02785,0.6785,Alto,1,2026-04-15
XFC-02786,0.9571,Crítico,1,2026-04-15
XFC-02787,0.1741,Muy Bajo,0,2026-04-15
XFC-02788,0.825,Crítico,1,2026-04-15
XFC-02789,0.9145,Crítico,1,2026-04-15
XFC-02790,0.007,Muy Bajo,0,2026-04-15
XFC-02791,0.8919,Crítico,1,2026-04-15
XFC-02792,0.9339,Crítico,1,2026-04-15
XFC-02793,0.0057,Muy Bajo,0,2026-04-15
XFC-02794,0.8803,Crítico,1,2026-04-15
XFC-02795,0.1304,Muy Bajo,0,2026-04-15
XFC-02796,0.8659,Crítico,1,2026-04-15
XFC-02797,0.4053,Medio,0,2026-04-15
XFC-02798,0.0127,Muy Bajo,0,2026-04-15
XFC-02799,0.4863,Medio,1,2026-04-15
XFC-02800,0.5591,Medio,0,2026-04-15
XFC-02801,0.9128,Crítico,1,2026-04-15
XFC-02802,0.5317,Medio,1,2026-04-15
XFC-02803,0.582,Medio,1,2026-04-15
XFC-02804,0.5646,Medio,1,2026-04-15
XFC-02805,0.0065,Muy Bajo,0,2026-04-15
XFC-02806,0.1355,Muy Bajo,0,2026-04-15
XFC-02807,0.742,Alto,1,2026-04-15
XFC-02808,0.3119,Bajo,0,2026-04-15
XFC-02809,0.0552,Muy Bajo,0,2026-04-15
XFC-02810,0.6261,Alto,1,2026-04-15
XFC-02811,0.164,Muy Bajo,0,2026-04-15
XFC-02812,0.2176,Bajo,0,2026-04-15
XFC-02813,0.8103,Crítico,1,2026-04-15
XFC-02814,0.0604,Muy Bajo,0,2026-04-15
XFC-02815,0.8823,Crítico,0,2026-04-15
XFC-02816,0.5834,Medio,1,2026-04-15
XFC-02817,0.3315,Bajo,0,2026-04-15
XFC-02818,0.1176,Muy Bajo,0,2026-04-15
XFC-02819,0.8604,Crítico,1,2026-04-15
XFC-02820,0.4402,Medio,1,2026-04-15
XFC-02821,0.6712,Alto,1,2026-04-15
XFC-02822,0.1356,Muy Bajo,0,2026-04-15
XFC-02823,0.4195,Medio,1,2026-04-15
XFC-02824,0.8688,Crítico,0,2026-04-15
XFC-02825,0.3308,Bajo,0,2026-04-15
XFC-02826,0.8132,Crítico,1,2026-04-15
XFC-02827,0.8849,Crítico,1,2026-04-15
XFC-02828,0.0071,Muy Bajo,0,2026-04-15
XFC-02829,0.5061,Medio,0,2026-04-15
XFC-02830,0.4051,Medio,0,2026-04-15
XFC-02831,0.133,Muy Bajo,0,2026-04-15
XFC-02832,0.5312,Medio,1,2026-04-15
XFC-02833,0.8783,Crítico,1,2026-04-15
XFC-02834,0.8863,Crítico,1,2026-04-15
XFC-02835,0.0875,Muy Bajo,0,2026-04-15
XFC-02836,0.4677,Medio,1,2026-04-15
XFC-02837,0.8009,Crítico,1,2026-04-15
XFC-02838,0.8889,Crítico,1,2026-04-15
XFC-02839,0.2135,Bajo,0,2026-04-15
XFC-02840,0.0068,Muy Bajo,0,2026-04-15
XFC-02841,0.4934,Medio,1,2026-04-15
XFC-02842,0.0086,Muy Bajo,0,2026-04-15
XFC-02843,0.3533,Bajo,0,2026-04-15
XFC-02844,0.0743,Muy Bajo,0,2026-04-15
XFC-02845,0.4228,Medio,0,2026-04-15
XFC-02846,0.7615,Alto,1,2026-04-15
XFC-02847,0.6781,Alto,1,2026-04-15
XFC-02848,0.081,Muy Bajo,0,2026-04-15
XFC-02849,0.3316,Bajo,0,2026-04-15
XFC-02850,0.5329,Medio,1,2026-04-15
XFC-02851,0.8461,Crítico,1,2026-04-15
XFC-02852,0.9157,Crítico,1,2026-04-15
XFC-02853,0.2068,Bajo,0,2026-04-15
XFC-02854,0.4036,Medio,0,2026-04-15
XFC-02855,0.8308,Crítico,1,2026-04-15
XFC-02856,0.2623,Bajo,0,2026-04-15
XFC-02857,0.9085,Crítico,1,2026-04-15
XFC-02858,0.4345,Medio,1,2026-04-15
XFC-02859,0.818,Crítico,1,2026-04-15
XFC-02860,0.7582,Alto,1,2026-04-15
XFC-02861,0.0835,Muy Bajo,0,2026-04-15
XFC-02862,0.8266,Crítico,0,2026-04-15
XFC-02863,0.1588,Muy Bajo,0,2026-04-15
XFC-02864,0.4575,Medio,1,2026-04-15
XFC-02865,0.9168,Crítico,1,2026-04-15
XFC-02866,0.918,Crítico,1,2026-04-15
XFC-02867,0.0851,Muy Bajo,0,2026-04-15
XFC-02868,0.18,Muy Bajo,1,2026-04-15
XFC-02869,0.1636,Muy Bajo,0,2026-04-15
XFC-02870,0.1879,Muy Bajo,0,2026-04-15
XFC-02871,0.6883,Alto,1,2026-04-15
XFC-02872,0.9528,Crítico,1,2026-04-15
XFC-02873,0.9668,Crítico,1,2026-04-15
XFC-02874,0.0605,Muy Bajo,0,2026-04-15
XFC-02875,0.9617,Crítico,1,2026-04-15
XFC-02876,0.2893,Bajo,0,2026-04-15
XFC-02877,0.75,Alto,1,2026-04-15
XFC-02878,0.9146,Crítico,1,2026-04-15
XFC-02879,0.1203,Muy Bajo,0,2026-04-15
XFC-02880,0.9579,Crítico,1,2026-04-15
XFC-02881,0.9446,Crítico,1,2026-04-15
XFC-02882,0.952,Crítico,1,2026-04-15
XFC-02883,0.1105,Muy Bajo,0,2026-04-15
XFC-02884,0.2716,Bajo,0,2026-04-15
XFC-02885,0.1208,Muy Bajo,0,2026-04-15
XFC-02886,0.5219,Medio,0,2026-04-15
XFC-02887,0.7288,Alto,1,2026-04-15
XFC-02888,0.7394,Alto,1,2026-04-15
XFC-02889,0.4666,Medio,1,2026-04-15
XFC-02890,0.0959,Muy Bajo,0,2026-04-15
XFC-02891,0.323,Bajo,0,2026-04-15
XFC-02892,0.0095,Muy Bajo,0,2026-04-15
XFC-02893,0.0568,Muy Bajo,0,2026-04-15
XFC-02894,0.1032,Muy Bajo,0,2026-04-15
XFC-02895,0.8908,Crítico,1,2026-04-15
XFC-02896,0.123,Muy Bajo,0,2026-04-15
XFC-02897,0.9415,Crítico,1,2026-04-15
XFC-02898,0.9367,Crítico,1,2026-04-15
XFC-02899,0.8088,Crítico,1,2026-04-15
XFC-02900,0.0445,Muy Bajo,0,2026-04-15
XFC-02901,0.612,Alto,0,2026-04-15
XFC-02902,0.1454,Muy Bajo,0,2026-04-15
XFC-02903,0.0053,Muy Bajo,0,2026-04-15
XFC-02904,0.6601,Alto,1,2026-04-15
XFC-02905,0.9358,Crítico,1,2026-04-15
XFC-02906,0.2189,Bajo,1,2026-04-15
XFC-02907,0.1306,Muy Bajo,1,2026-04-15
XFC-02908,0.8224,Crítico,1,2026-04-15
XFC-02909,0.0885,Muy Bajo,0,2026-04-15
XFC-02910,0.3832,Bajo,1,2026-04-15
XFC-02911,0.9214,Crítico,1,2026-04-15
XFC-02912,0.8694,Crítico,1,2026-04-15
XFC-02913,0.011,Muy Bajo,0,2026-04-15
XFC-02914,0.565,Medio,1,2026-04-15
XFC-02915,0.6699,Alto,1,2026-04-15
XFC-02916,0.0095,Muy Bajo,0,2026-04-15
XFC-02917,0.9635,Crítico,1,2026-04-15
XFC-02918,0.6126,Alto,1,2026-04-15
XFC-02919,0.3615,Bajo,1,2026-04-15
XFC-02920,0.0864,Muy Bajo,0,2026-04-15
XFC-02921,0.2379,Bajo,0,2026-04-15
XFC-02922,0.0878,Muy Bajo,0,2026-04-15
XFC-02923,0.0078,Muy Bajo,0,2026-04-15
XFC-02924,0.8109,Crítico,1,2026-04-15
XFC-02925,0.7745,Alto,1,2026-04-15
XFC-02926,0.1105,Muy Bajo,0,2026-04-15
XFC-02927,0.6319,Alto,0,2026-04-15
XFC-02928,0.9487,Crítico,1,2026-04-15
XFC-02929,0.9419,Crítico,1,2026-04-15
XFC-02930,0.6726,Alto,0,2026-04-15
XFC-02931,0.8531,Crítico,1,2026-04-15
XFC-02932,0.7437,Alto,1,2026-04-15
XFC-02933,0.6948,Alto,1,2026-04-15
XFC-02934,0.79,Alto,1,2026-04-15
XFC-02935,0.187,Muy Bajo,0,2026-04-15
XFC-02936,0.8764,Crítico,1,2026-04-15
XFC-02937,0.544,Medio,1,2026-04-15
XFC-02938,0.7058,Alto,1,2026-04-15
XFC-02939,0.5629,Medio,1,2026-04-15
XFC-02940,0.3153,Bajo,0,2026-04-15
XFC-02941,0.941,Crítico,1,2026-04-15
XFC-02942,0.0725,Muy Bajo,0,2026-04-15
XFC-02943,0.4494,Medio,1,2026-04-15
XFC-02944,0.8373,Crítico,1,2026-04-15
XFC-02945,0.2137,Bajo,0,2026-04-15
XFC-02946,0.5618,Medio,1,2026-04-15
XFC-02947,0.9365,Crítico,1,2026-04-15
XFC-02948,0.9866,Crítico,1,2026-04-15
XFC-02949,0.9138,Crítico,1,2026-04-15
XFC-02950,0.942,Crítico,0,2026-04-15
XFC-02951,0.3621,Bajo,0,2026-04-15
XFC-02952,0.2811,Bajo,0,2026-04-15
XFC-02953,0.2144,Bajo,0,2026-04-15
XFC-02954,0.7623,Alto,1,2026-04-15
XFC-02955,0.923,Crítico,1,2026-04-15
XFC-02956,0.2953,Bajo,0,2026-04-15
XFC-02957,0.6559,Alto,1,2026-04-15
XFC-02958,0.1653,Muy Bajo,0,2026-04-15
XFC-02959,0.6862,Alto,1,2026-04-15
XFC-02960,0.3214,Bajo,0,2026-04-15
XFC-02961,0.5772,Medio,1,2026-04-15
XFC-02962,0.5648,Medio,1,2026-04-15
XFC-02963,0.3963,Bajo,0,2026-04-15
XFC-02964,0.9637,Crítico,1,2026-04-15
XFC-02965,0.7419,Alto,1,2026-04-15
XFC-02966,0.6078,Alto,1,2026-04-15
XFC-02967,0.9503,Crítico,1,2026-04-15
XFC-02968,0.0677,Muy Bajo,0,2026-04-15
XFC-02969,0.8694,Crítico,1,2026-04-15
XFC-02970,0.4481,Medio,1,2026-04-15
XFC-02971,0.2737,Bajo,0,2026-04-15
XFC-02972,0.823,Crítico,1,2026-04-15
XFC-02973,0.0071,Muy Bajo,0,2026-04-15
XFC-02974,0.6815,Alto,1,2026-04-15
XFC-02975,0.739,Alto,1,2026-04-15
XFC-02976,0.1033,Muy Bajo,0,2026-04-15
XFC-02977,0.4488,Medio,0,2026-04-15
XFC-02978,0.3154,Bajo,0,2026-04-15
XFC-02979,0.0566,Muy Bajo,0,2026-04-15
XFC-02980,0.5395,Medio,0,2026-04-15
XFC-02981,0.2027,Bajo,0,2026-04-15
XFC-02982,0.0543,Muy Bajo,0,2026-04-15
XFC-02983,0.8496,Crítico,1,2026-04-15
XFC-02984,0.0974,Muy Bajo,0,2026-04-15
XFC-02985,0.272,Bajo,0,2026-04-15
XFC-02986,0.2866,Bajo,1,2026-04-15
XFC-02987,0.1996,Muy Bajo,0,2026-04-15
XFC-02988,0.63,Alto,1,2026-04-15
XFC-02989,0.707,Alto,1,2026-04-15
XFC-02990,0.7026,Alto,1,2026-04-15
XFC-02991,0.9158,Crítico,1,2026-04-15
XFC-02992,0.2977,Bajo,0,2026-04-15
XFC-02993,0.7381,Alto,1,2026-04-15
XFC-02994,0.6099,Alto,0,2026-04-15
XFC-02995,0.8779,Crítico,1,2026-04-15
XFC-02996,0.9172,Crítico,1,2026-04-15
XFC-02997,0.4845,Medio,1,2026-04-15
XFC-02998,0.0092,Muy Bajo,0,2026-04-15
XFC-02999,0.0218,Muy Bajo,0,2026-04-15
XFC-03000,0.3044,Bajo,0,2026-04-15
XFC-03001,0.1608,Muy Bajo,0,2026-04-15
XFC-03002,0.1347,Muy Bajo,0,2026-04-15
XFC-03003,0.4631,Medio,0,2026-04-15
XFC-03004,0.7303,Alto,1,2026-04-15
XFC-03005,0.9323,Crítico,1,2026-04-15
XFC-03006,0.0057,Muy Bajo,0,2026-04-15
XFC-03007,0.9242,Crítico,1,2026-04-15
XFC-03008,0.2109,Bajo,0,2026-04-15
XFC-03009,0.6991,Alto,1,2026-04-15
XFC-03010,0.9477,Crítico,1,2026-04-15
XFC-03011,0.0962,Muy Bajo,0,2026-04-15
XFC-03012,0.8928,Crítico,1,2026-04-15
XFC-03013,0.5105,Medio,0,2026-04-15
XFC-03014,0.1424,Muy Bajo,0,2026-04-15
XFC-03015,0.6461,Alto,1,2026-04-15
XFC-03016,0.8033,Crítico,1,2026-04-15
XFC-03017,0.5738,Medio,1,2026-04-15
XFC-03018,0.9187,Crítico,1,2026-04-15
XFC-03019,0.4279,Medio,1,2026-04-15
XFC-03020,0.1389,Muy Bajo,0,2026-04-15
XFC-03021,0.7739,Alto,1,2026-04-15
XFC-03022,0.9312,Crítico,1,2026-04-15
XFC-03023,0.0081,Muy Bajo,0,2026-04-15
XFC-03024,0.1556,Muy Bajo,0,2026-04-15
XFC-03025,0.364,Bajo,1,2026-04-15
XFC-03026,0.4592,Medio,0,2026-04-15
XFC-03027,0.0925,Muy Bajo,0,2026-04-15
XFC-03028,0.9135,Crítico,1,2026-04-15
XFC-03029,0.4804,Medio,1,2026-04-15
XFC-03030,0.8881,Crítico,1,2026-04-15
XFC-03031,0.911,Crítico,1,2026-04-15
XFC-03032,0.9324,Crítico,1,2026-04-15
XFC-03033,0.0103,Muy Bajo,0,2026-04-15
XFC-03034,0.5008,Medio,1,2026-04-15
XFC-03035,0.2129,Bajo,0,2026-04-15
XFC-03036,0.8305,Crítico,1,2026-04-15
XFC-03037,0.0448,Muy Bajo,0,2026-04-15
XFC-03038,0.6308,Alto,0,2026-04-15
XFC-03039,0.5689,Medio,1,2026-04-15
XFC-03040,0.0555,Muy Bajo,0,2026-04-15
XFC-03041,0.8654,Crítico,1,2026-04-15
XFC-03042,0.0096,Muy Bajo,0,2026-04-15
XFC-03043,0.1228,Muy Bajo,0,2026-04-15
XFC-03044,0.0074,Muy Bajo,0,2026-04-15
XFC-03045,0.0625,Muy Bajo,0,2026-04-15
XFC-03046,0.5706,Medio,1,2026-04-15
XFC-03047,0.9543,Crítico,1,2026-04-15
XFC-03048,0.6373,Alto,1,2026-04-15
XFC-03049,0.7893,Alto,1,2026-04-15
XFC-03050,0.2147,Bajo,0,2026-04-15
XFC-03051,0.1733,Muy Bajo,1,2026-04-15
XFC-03052,0.8284,Crítico,1,2026-04-15
XFC-03053,0.1439,Muy Bajo,0,2026-04-15
XFC-03054,0.006,Muy Bajo,0,2026-04-15
XFC-03055,0.1772,Muy Bajo,0,2026-04-15
XFC-03056,0.1771,Muy Bajo,0,2026-04-15
XFC-03057,0.975,Crítico,1,2026-04-15
XFC-03058,0.5611,Medio,0,2026-04-15
XFC-03059,0.0656,Muy Bajo,0,2026-04-15
XFC-03060,0.2189,Bajo,0,2026-04-15
XFC-03061,0.4176,Medio,0,2026-04-15
XFC-03062,0.8732,Crítico,1,2026-04-15
XFC-03063,0.9268,Crítico,1,2026-04-15
XFC-03064,0.0078,Muy Bajo,0,2026-04-15
XFC-03065,0.8746,Crítico,1,2026-04-15
XFC-03066,0.4427,Medio,0,2026-04-15
XFC-03067,0.9134,Crítico,1,2026-04-15
XFC-03068,0.6611,Alto,1,2026-04-15
XFC-03069,0.1251,Muy Bajo,0,2026-04-15
XFC-03070,0.2401,Bajo,0,2026-04-15
XFC-03071,0.3918,Bajo,0,2026-04-15
XFC-03072,0.4449,Medio,0,2026-04-15
XFC-03073,0.694,Alto,1,2026-04-15
XFC-03074,0.8351,Crítico,1,2026-04-15
XFC-03075,0.525,Medio,1,2026-04-15
XFC-03076,0.3519,Bajo,0,2026-04-15
XFC-03077,0.575,Medio,1,2026-04-15
XFC-03078,0.8738,Crítico,1,2026-04-15
XFC-03079,0.6974,Alto,1,2026-04-15
XFC-03080,0.0387,Muy Bajo,0,2026-04-15
XFC-03081,0.01,Muy Bajo,0,2026-04-15
XFC-03082,0.9283,Crítico,1,2026-04-15
XFC-03083,0.9475,Crítico,1,2026-04-15
XFC-03084,0.9305,Crítico,1,2026-04-15
XFC-03085,0.0601,Muy Bajo,0,2026-04-15
XFC-03086,0.7313,Alto,1,2026-04-15
XFC-03087,0.7687,Alto,1,2026-04-15
XFC-03088,0.051,Muy Bajo,0,2026-04-15
XFC-03089,0.8175,Crítico,1,2026-04-15
XFC-03090,0.8471,Crítico,1,2026-04-15
XFC-03091,0.6835,Alto,1,2026-04-15
XFC-03092,0.8452,Crítico,1,2026-04-15
XFC-03093,0.011,Muy Bajo,0,2026-04-15
XFC-03094,0.7124,Alto,1,2026-04-15
XFC-03095,0.9478,Crítico,1,2026-04-15
XFC-03096,0.9384,Crítico,1,2026-04-15
XFC-03097,0.8975,Crítico,1,2026-04-15
XFC-03098,0.9572,Crítico,1,2026-04-15
XFC-03099,0.0784,Muy Bajo,0,2026-04-15
XFC-03100,0.008,Muy Bajo,0,2026-04-15
XFC-03101,0.5852,Medio,1,2026-04-15
XFC-03102,0.4761,Medio,0,2026-04-15
XFC-03103,0.9588,Crítico,1,2026-04-15
XFC-03104,0.8893,Crítico,1,2026-04-15
XFC-03105,0.1801,Muy Bajo,0,2026-04-15
XFC-03106,0.6949,Alto,1,2026-04-15
XFC-03107,0.0448,Muy Bajo,0,2026-04-15
XFC-03108,0.3459,Bajo,1,2026-04-15
XFC-03109,0.8824,Crítico,1,2026-04-15
XFC-03110,0.0684,Muy Bajo,0,2026-04-15
XFC-03111,0.301,Bajo,0,2026-04-15
XFC-03112,0.8345,Crítico,1,2026-04-15
XFC-03113,0.064,Muy Bajo,0,2026-04-15
XFC-03114,0.0723,Muy Bajo,0,2026-04-15
XFC-03115,0.8161,Crítico,1,2026-04-15
XFC-03116,0.067,Muy Bajo,0,2026-04-15
XFC-03117,0.0066,Muy Bajo,0,2026-04-15
XFC-03118,0.9538,Crítico,1,2026-04-15
XFC-03119,0.0082,Muy Bajo,0,2026-04-15
XFC-03120,0.8053,Crítico,0,2026-04-15
XFC-03121,0.9077,Crítico,1,2026-04-15
XFC-03122,0.7148,Alto,0,2026-04-15
XFC-03123,0.0174,Muy Bajo,0,2026-04-15
XFC-03124,0.014,Muy Bajo,0,2026-04-15
XFC-03125,0.9513,Crítico,1,2026-04-15
XFC-03126,0.0751,Muy Bajo,0,2026-04-15
XFC-03127,0.8857,Crítico,1,2026-04-15
XFC-03128,0.0074,Muy Bajo,0,2026-04-15
XFC-03129,0.3537,Bajo,1,2026-04-15
XFC-03130,0.8355,Crítico,1,2026-04-15
XFC-03131,0.9398,Crítico,1,2026-04-15
XFC-03132,0.8759,Crítico,1,2026-04-15
XFC-03133,0.6834,Alto,1,2026-04-15
XFC-03134,0.6283,Alto,1,2026-04-15
XFC-03135,0.0348,Muy Bajo,0,2026-04-15
XFC-03136,0.7915,Alto,1,2026-04-15
XFC-03137,0.9144,Crítico,1,2026-04-15
XFC-03138,0.314,Bajo,0,2026-04-15
XFC-03139,0.7561,Alto,1,2026-04-15
XFC-03140,0.0208,Muy Bajo,0,2026-04-15
XFC-03141,0.0444,Muy Bajo,0,2026-04-15
XFC-03142,0.2632,Bajo,1,2026-04-15
XFC-03143,0.9646,Crítico,1,2026-04-15
XFC-03144,0.9631,Crítico,1,2026-04-15
XFC-03145,0.1663,Muy Bajo,0,2026-04-15
XFC-03146,0.0608,Muy Bajo,0,2026-04-15
XFC-03147,0.8597,Crítico,1,2026-04-15
XFC-03148,0.1605,Muy Bajo,0,2026-04-15
XFC-03149,0.4593,Medio,0,2026-04-15
XFC-03150,0.4262,Medio,0,2026-04-15
XFC-03151,0.8692,Crítico,1,2026-04-15
XFC-03152,0.8595,Crítico,1,2026-04-15
XFC-03153,0.809,Crítico,1,2026-04-15
XFC-03154,0.849,Crítico,1,2026-04-15
XFC-03155,0.8603,Crítico,1,2026-04-15
XFC-03156,0.0883,Muy Bajo,0,2026-04-15
XFC-03157,0.9499,Crítico,1,2026-04-15
XFC-03158,0.8062,Crítico,1,2026-04-15
XFC-03159,0.8474,Crítico,1,2026-04-15
XFC-03160,0.485,Medio,1,2026-04-15
XFC-03161,0.2438,Bajo,0,2026-04-15
XFC-03162,0.7397,Alto,1,2026-04-15
XFC-03163,0.6104,Alto,1,2026-04-15
XFC-03164,0.8986,Crítico,1,2026-04-15
XFC-03165,0.5365,Medio,1,2026-04-15
XFC-03166,0.492,Medio,0,2026-04-15
XFC-03167,0.8703,Crítico,0,2026-04-15
XFC-03168,0.7643,Alto,1,2026-04-15
XFC-03169,0.978,Crítico,1,2026-04-15
XFC-03170,0.745,Alto,1,2026-04-15
XFC-03171,0.201,Bajo,0,2026-04-15
XFC-03172,0.5714,Medio,1,2026-04-15
XFC-03173,0.699,Alto,1,2026-04-15
XFC-03174,0.863,Crítico,1,2026-04-15
XFC-03175,0.8225,Crítico,1,2026-04-15
XFC-03176,0.3948,Bajo,0,2026-04-15
XFC-03177,0.6488,Alto,0,2026-04-15
XFC-03178,0.0596,Muy Bajo,0,2026-04-15
